CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_CHALM,Effect_CHALM,P_CAMDA,Effect_CAMDA,P_haEWAS,Effect_haEWAS,haEWAS_Driver,Group
cg11776115,Huntingtons_Disease_GSE72778,chr19,2189267,2189268,DOT1L,Body,N_Shore,0.001307141,-0.08851416,0.033843992,-0.059230608,0.002453054,0.066218136,0.002453054,0.066218136,None,Beta-only
cg11778030,Huntingtons_Disease_GSE72778,chrX,153237805,153237806,TMEM187;HCFC1,TSS200;TSS1500,Island,0.001371843,-0.233510883,0.036341202,-0.091760409,0.717304646,-0.008055141,0.036341202,-0.091760409,None,Beta-only
cg11778362,Huntingtons_Disease_GSE72778,chr4,183713468,183713469,ODZ3,Body,,5.02E-05,0.290644744,0.018850177,0.226081401,0.014859819,-0.117528212,0.014859819,-0.117528212,None,Beta-only
cg11781339,Huntingtons_Disease_GSE72778,chr19,56092040,56092041,ZNF579,5'UTR,S_Shore,0.21460153,0.094082515,0.152886209,-0.041034037,0.000859636,-0.01866091,0.000859636,-0.01866091,CAMDA,haEWAS-only
cg11783264,Huntingtons_Disease_GSE72778,chr19,1905046,1905047,SCAMP4;ADAT3,TSS1500;TSS1500,N_Shore,0.000930543,-0.123223257,0.0054083,-0.027045963,0.001508466,0.043049578,0.001508466,0.043049578,None,Beta-only
cg11783520,Huntingtons_Disease_GSE72778,chr6,116248269,116248270,,,,0.000188144,0.192251918,0.621060752,-0.02152149,0.029541801,-0.090475408,0.029541801,-0.090475408,None,Beta-only
cg11783602,Huntingtons_Disease_GSE72778,chr8,55087084,55087085,,,,0.002007415,0.119865132,2.60E-05,0.160116439,0.027822942,-0.05552918,2.60E-05,0.160116439,CHALM,haEWAS-only
cg11786193,Huntingtons_Disease_GSE72778,chr5,4512242,4512243,,,,0.000339382,0.21312201,0.428154788,0.030445821,0.171739521,0.023711679,0.171739521,0.023711679,None,Beta-only
cg11786587,Huntingtons_Disease_GSE72778,chr5,178208610,178208611,,,,0.104341343,0.371174441,0.781496795,0.031388783,0.000664298,-0.62463384,0.000664298,-0.62463384,CAMDA,haEWAS-only
cg11787508,Huntingtons_Disease_GSE72778,chr13,26761337,26761338,,,S_Shore,0.000190019,-0.378131221,1.05E-07,-0.633177334,1.42E-06,0.2688449,1.05E-07,-0.633177334,Both,Common
cg11790074,Huntingtons_Disease_GSE72778,chr14,23573850,23573851,,,,0.002566893,0.096449107,0.000383593,0.100286927,0.00016235,-0.10201813,0.00016235,-0.10201813,Both,haEWAS-only
cg11791670,Huntingtons_Disease_GSE72778,chr7,78346166,78346167,MAGI2,Body,,0.000412015,-0.247672447,0.000171485,-0.245748948,4.10E-06,0.230136718,4.10E-06,0.230136718,Both,Common
cg11792671,Huntingtons_Disease_GSE72778,chr2,240751167,240751168,,,,0.003484268,-0.136078729,0.000632771,-0.121043337,0.000241076,0.160150909,0.000241076,0.160150909,Both,haEWAS-only
cg11792874,Huntingtons_Disease_GSE72778,chr14,24014501,24014502,,,,7.84E-06,-0.105141038,0.001351445,-0.082097227,0.01437549,-0.008891605,0.001351445,-0.082097227,None,Beta-only
cg11793413,Huntingtons_Disease_GSE72778,chr1,171061651,171061652,FMO3;FMO3,5'UTR;5'UTR,,0.000531218,-0.227844739,0.059718673,-0.118973063,0.000179761,0.113527982,0.000179761,0.113527982,CAMDA,Common
cg11793449,Huntingtons_Disease_GSE72778,chr17,76313872,76313873,,,S_Shelf,0.000569046,0.111653457,0.000596544,0.101924942,1,0,0.000596544,0.101924942,CHALM,Common
cg11793499,Huntingtons_Disease_GSE72778,chr1,196855851,196855852,CFHR4,TSS1500,,8.29E-05,-0.263572354,0.033286772,-0.163596572,0.003182635,0.142670725,0.003182635,0.142670725,None,Beta-only
cg11794728,Huntingtons_Disease_GSE72778,chr13,74707860,74707861,KLF12,5'UTR,N_Shore,0.000709203,-0.17810778,0.014282301,-0.091421652,0.035389687,0.081219399,0.014282301,-0.091421652,None,Beta-only
cg11794735,Huntingtons_Disease_GSE72778,chr17,146404,146405,RPH3AL,Body,,1.69E-05,0.360341195,1,0,1,0,1,0,None,Beta-only
cg11797994,Huntingtons_Disease_GSE72778,chr11,44330731,44330732,ALX4,Body,Island,0.862214214,-0.004229524,0.000120536,-0.064419951,0.5179171,-0.007342132,0.000120536,-0.064419951,CHALM,haEWAS-only
cg11802299,Huntingtons_Disease_GSE72778,chr17,12922839,12922840,ELAC2;ELAC2;ELAC2,TSS1500;TSS1500;TSS1500,S_Shore,4.56E-15,1.250516652,2.49E-07,0.680706097,3.01E-14,-0.584687946,3.01E-14,-0.584687946,Both,Common
cg11803251,Huntingtons_Disease_GSE72778,chr4,41659108,41659109,LIMCH1;LIMCH1;LIMCH1;LIMCH1;LIMCH1,Body;Body;Body;Body;Body,,0.000663829,0.131303046,0.056206619,0.075148302,0.04299559,-0.018541269,0.04299559,-0.018541269,None,Beta-only
cg11806367,Huntingtons_Disease_GSE72778,chr5,71146767,71146768,,,,0.00102837,-0.217901685,0.53689386,-0.044976975,0.098426514,0.080101706,0.098426514,0.080101706,None,Beta-only
cg11808100,Huntingtons_Disease_GSE72778,chr6,29910755,29910756,HLA-A,Body,Island,0.000100086,0.287880168,0.335395217,-0.028826801,0.73155067,-0.0078322,0.335395217,-0.028826801,None,Beta-only
cg11808677,Huntingtons_Disease_GSE72778,chr12,6960079,6960080,USP5;USP5;CDCA3,TSS1500;TSS1500;Body,N_Shore,0.000615694,-0.147597101,0.003728911,-0.226419443,0.070177607,0.036504592,0.003728911,-0.226419443,None,Beta-only
cg11808854,Huntingtons_Disease_GSE72778,chr20,60697627,60697628,LSM14B;LSM14B,5'UTR;1stExon,Island,0.001351003,-0.125433461,1,0,1,0,1,0,None,Beta-only
cg11808871,Huntingtons_Disease_GSE72778,chr1,1268942,1268943,TAS1R3,Body,Island,0.000469732,-0.113635742,0.110151417,-0.136368216,0.266507698,0.016708213,0.110151417,-0.136368216,None,Beta-only
cg11809091,Huntingtons_Disease_GSE72778,chr5,140552105,140552106,PCDHB7,TSS200,N_Shore,8.42E-05,-0.247117304,8.61E-06,-0.196828175,9.68E-05,0.063741109,8.61E-06,-0.196828175,Both,Common
cg11809272,Huntingtons_Disease_GSE72778,chr6,31409361,31409362,,,,2.86E-06,-0.225831189,1,0,1,0,1,0,None,Beta-only
cg11809464,Huntingtons_Disease_GSE72778,chr6,100054515,100054516,PRDM13,TSS200,N_Shore,0.001320815,0.180426181,0.02325017,0.099942355,0.018832665,0.009806428,0.018832665,0.009806428,None,Beta-only
cg11810135,Huntingtons_Disease_GSE72778,chr1,157771971,157771972,FCRL1;FCRL1;FCRL1,Body;Body;Body,,0.000151874,-0.199272367,7.82E-05,-0.193291201,0.038788004,0.072673642,7.82E-05,-0.193291201,CHALM,Common
cg11810743,Huntingtons_Disease_GSE72778,chr6,168714693,168714694,DACT2,Body,,0.349802413,0.047637406,0.001644248,0.355154382,0.000311257,-0.156115993,0.000311257,-0.156115993,CAMDA,haEWAS-only
cg11811510,Huntingtons_Disease_GSE72778,chr19,43032683,43032684,CEACAM1;CEACAM1,TSS200;TSS200,,0.009624471,0.106317436,7.09E-05,0.157050057,0.023074858,-0.011975235,7.09E-05,0.157050057,CHALM,haEWAS-only
cg11813489,Huntingtons_Disease_GSE72778,chr14,105363835,105363836,,,S_Shelf,0.016252322,-0.0880249,0.748365709,0.256530152,2.28E-05,0.146620792,2.28E-05,0.146620792,CAMDA,haEWAS-only
cg11814312,Huntingtons_Disease_GSE72778,chr17,76672156,76672157,CYTH1;CYTH1,3'UTR;3'UTR,,2.23E-06,-0.401715938,0.01755531,-0.379718776,0.015093396,0.114014281,0.015093396,0.114014281,None,Beta-only
cg11814875,Huntingtons_Disease_GSE72778,chr19,2611237,2611238,GNG7,5'UTR,Island,0.000404043,0.290519991,0.004783307,0.097075603,0.123497392,0.033720256,0.004783307,0.097075603,None,Beta-only
cg11815682,Huntingtons_Disease_GSE72778,chr21,44486381,44486382,CBS,Body,Island,0.000120499,-0.181636292,0.798268061,0.108462226,0.001115072,0.115839964,0.001115072,0.115839964,None,Beta-only
cg11818631,Huntingtons_Disease_GSE72778,chr1,148854572,148854573,,,Island,1.84E-05,0.34834806,1,0,1,0,1,0,None,Beta-only
cg11819799,Huntingtons_Disease_GSE72778,chr10,105452339,105452340,SH3PXD2A,Body,Island,0.061135702,-0.071823508,1.47E-05,-0.206594029,0.087230049,-0.036322896,1.47E-05,-0.206594029,CHALM,haEWAS-only
cg11820021,Huntingtons_Disease_GSE72778,chr1,3394871,3394872,ARHGEF16,Body,Island,6.52E-06,-0.218822279,0.765854283,-0.05126352,0.099302273,0.073231793,0.099302273,0.073231793,None,Beta-only
cg11820026,Huntingtons_Disease_GSE72778,chr11,117696743,117696744,FXYD2;FXYD2;FXYD2,Body;TSS1500;TSS1500,,0.526457016,0.043887924,0.101714605,-0.108092943,0.000323456,0.151012346,0.000323456,0.151012346,CAMDA,haEWAS-only
cg11820913,Huntingtons_Disease_GSE72778,chr14,101021865,101021866,BEGAIN;BEGAIN,Body;Body,,0.000378992,0.177062785,0.007696877,0.113563433,0.082079661,-0.08215157,0.007696877,0.113563433,None,Beta-only
cg11823382,Huntingtons_Disease_GSE72778,chr12,110275302,110275303,,,S_Shelf,0.000391455,0.204766566,0.196886935,-0.018783715,0.488273304,0.024953809,0.196886935,-0.018783715,None,Beta-only
cg11825002,Huntingtons_Disease_GSE72778,chr1,230468773,230468774,PGBD5,Body,Island,0.008594082,-0.173644052,0.103717449,-0.110676772,0.000130469,0.187436447,0.000130469,0.187436447,CAMDA,haEWAS-only
cg11826475,Huntingtons_Disease_GSE72778,chr12,120704006,120704007,PXN;PXN,TSS1500;TSS1500,S_Shore,0.001058002,0.086416933,0.05286145,0.055207043,0.121605395,0.010539687,0.05286145,0.055207043,None,Beta-only
cg11826726,Huntingtons_Disease_GSE72778,chr8,43131431,43131432,,,Island,0.158852994,0.078201352,0.558102713,-0.030816604,9.84E-06,-0.109469945,9.84E-06,-0.109469945,CAMDA,haEWAS-only
cg11827897,Huntingtons_Disease_GSE72778,chr8,122234746,122234747,,,,0.000445972,0.180623916,0.043451092,0.101228495,0.561649616,-0.015246807,0.043451092,0.101228495,None,Beta-only
cg11828104,Huntingtons_Disease_GSE72778,chr14,104152337,104152338,KLC1;KLC1;KLC1,Body;Body;3'UTR,,0.000647217,0.165819537,0.010650854,0.137286935,0.204643578,-0.056163887,0.010650854,0.137286935,None,Beta-only
cg11830346,Huntingtons_Disease_GSE72778,chr14,105262276,105262277,AKT1;AKT1,TSS200;TSS200,S_Shore,0.133572941,-0.05712333,0.370354066,-0.016993325,0.000561155,-0.00898313,0.000561155,-0.00898313,CAMDA,haEWAS-only
cg11832601,Huntingtons_Disease_GSE72778,chr11,8012913,8012914,EIF3F,Body,S_Shelf,0.000229899,-0.236795995,0.102142252,-0.105936477,0.033263395,0.111489044,0.033263395,0.111489044,None,Beta-only
cg11834635,Huntingtons_Disease_GSE72778,chr4,2402019,2402020,ZFYVE28,Body,S_Shore,1.20E-14,1.533632529,0.906275006,0.002036916,4.65E-07,-1.1353225,4.65E-07,-1.1353225,CAMDA,Common
cg11835200,Huntingtons_Disease_GSE72778,chr1,152769896,152769897,LCE1D,5'UTR,,0.000126927,-0.482851036,1.17E-07,-0.726415056,1,0,1.17E-07,-0.726415056,CHALM,Common
cg11835209,Huntingtons_Disease_GSE72778,chr5,4512534,4512535,,,,0.000185845,0.182806685,0.012418191,0.162863756,0.003683933,-0.102336382,0.003683933,-0.102336382,None,Beta-only
cg11836212,Huntingtons_Disease_GSE72778,chr1,37447865,37447866,GRIK3,Body,,0.000311576,0.180027185,0.000360696,0.137524376,0.006135728,-0.133409457,0.000360696,0.137524376,CHALM,Common
cg11841529,Huntingtons_Disease_GSE72778,chr20,44746751,44746752,CD40;CD40,TSS200;TSS200,N_Shore,2.76E-05,-0.200219895,0.01589568,-0.113752833,0.317086244,-0.008916234,0.01589568,-0.113752833,None,Beta-only
cg11841741,Huntingtons_Disease_GSE72778,chr12,108045325,108045326,BTBD11;BTBD11,Body;Body,,4.47E-09,-0.384804194,1.25E-14,-0.515626618,1.77E-14,0.366891824,1.25E-14,-0.515626618,Both,Common
cg11842450,Huntingtons_Disease_GSE72778,chr14,103576463,103576464,C14orf73,Body,,0.034289781,0.142568959,9.65E-06,0.430091875,2.55E-06,-0.181815761,2.55E-06,-0.181815761,Both,haEWAS-only
cg11843728,Huntingtons_Disease_GSE72778,chr17,8015972,8015973,ALOXE3;ALOXE3,Body;Body,S_Shelf,0.000111136,-0.285056422,0.000424062,-0.266018723,6.73E-05,0.169741935,6.73E-05,0.169741935,Both,Common
cg11850508,Huntingtons_Disease_GSE72778,chr17,78172311,78172312,CARD14;CARD14,Body;Body,Island,0.000436012,0.177635443,0.027981023,0.871415926,4.61E-06,-0.20418221,4.61E-06,-0.20418221,CAMDA,Common
cg11851910,Huntingtons_Disease_GSE72778,chr21,34482086,34482087,,,,0.000948238,0.237315093,0.752035733,0.010557983,0.009883791,0.042421457,0.009883791,0.042421457,None,Beta-only
cg11852358,Huntingtons_Disease_GSE72778,chrX,151307112,151307113,MAGEA10;MAGEA10,TSS200;TSS200,,0.039375579,-0.133280296,0.000246149,-0.106145122,0.00617681,0.174605231,0.000246149,-0.106145122,CHALM,haEWAS-only
cg11853788,Huntingtons_Disease_GSE72778,chr1,179561347,179561348,TDRD5,5'UTR,Island,7.05E-05,-0.250177591,0.000693202,-0.184267389,0.13817157,0.046173873,0.000693202,-0.184267389,CHALM,Common
cg11854493,Huntingtons_Disease_GSE72778,chr1,2429996,2429997,PLCH2,Body,N_Shelf,0.000722422,-0.123353012,1,0,1,0,1,0,None,Beta-only
cg11857514,Huntingtons_Disease_GSE72778,chr12,122151762,122151763,TMEM120B,Body,S_Shore,0.000714063,-0.108871732,0.035705155,-0.066949089,0.748808467,0.003801743,0.035705155,-0.066949089,None,Beta-only
cg11858499,Huntingtons_Disease_GSE72778,chr22,43113041,43113042,A4GALT,5'UTR,N_Shelf,0.000741268,-0.323685472,0.00686851,-0.260406338,0.014264153,0.151694538,0.00686851,-0.260406338,None,Beta-only
cg11860203,Huntingtons_Disease_GSE72778,chr17,32582516,32582517,CCL2,Body,,3.85E-06,-0.114414308,2.75E-06,-0.094741731,0.00022314,-0.014576701,2.75E-06,-0.094741731,Both,Common
cg11862144,Huntingtons_Disease_GSE72778,chr18,61143961,61143962,SERPINB5,TSS200,,0.01067142,-0.213150359,0.145985922,-0.822426912,9.13E-06,0.244980555,9.13E-06,0.244980555,CAMDA,haEWAS-only
cg11862491,Huntingtons_Disease_GSE72778,chr15,78799806,78799807,AGPHD1;AGPHD1,TSS200;TSS200,Island,0.253694954,-0.059228561,0.016339418,-0.07205844,0.000469393,-0.053956123,0.000469393,-0.053956123,CAMDA,haEWAS-only
cg11862758,Huntingtons_Disease_GSE72778,chr3,177510481,177510482,,,,0.000803461,0.216458218,0.123379191,0.089539036,0.254148136,-0.045970778,0.123379191,0.089539036,None,Beta-only
cg11864993,Huntingtons_Disease_GSE72778,chr5,140559832,140559833,PCDHB16;PCDHB8,TSS1500;1stExon,S_Shore,6.89E-10,-0.148160388,5.97E-07,-0.080590095,0.004212499,0.022959353,5.97E-07,-0.080590095,CHALM,Common
cg11867012,Huntingtons_Disease_GSE72778,chr19,42364667,42364668,RPS19,5'UTR,Island,0.000137747,0.215235318,1,0,1,0,1,0,None,Beta-only
cg11867616,Huntingtons_Disease_GSE72778,chr3,196256012,196256013,,,Island,1.77E-10,0.296686014,0.011994274,0.058649979,0.000628982,-0.015532424,0.000628982,-0.015532424,CAMDA,Common
cg11867651,Huntingtons_Disease_GSE72778,chr6,31237722,31237723,HLA-C,Body,N_Shore,0.000265098,-0.367898994,1,0,1,0,1,0,None,Beta-only
cg11868247,Huntingtons_Disease_GSE72778,chr7,7962810,7962811,,,,3.25E-05,0.154858847,0.004251879,0.099381666,0.679217242,-0.006518529,0.004251879,0.099381666,None,Beta-only
cg11869747,Huntingtons_Disease_GSE72778,chr14,69618485,69618486,DCAF5,Body,Island,0.001162945,-0.189239916,0.004751863,-0.075498574,0.030985076,-0.023714796,0.004751863,-0.075498574,None,Beta-only
cg11872321,Huntingtons_Disease_GSE72778,chr8,91014327,91014328,DECR1,Body,S_Shore,0.000254452,-0.185948117,0.058944078,-0.082249529,0.182374,-0.050806267,0.058944078,-0.082249529,None,Beta-only
cg11872743,Huntingtons_Disease_GSE72778,chr17,48858651,48858652,,,Island,0.036423296,-0.09081573,0.063306965,-0.084077598,0.000929108,0.100480008,0.000929108,0.100480008,CAMDA,haEWAS-only
cg11874760,Huntingtons_Disease_GSE72778,chr6,14118415,14118416,CD83;CD83,Body;Body,S_Shore,3.63E-05,-0.177661551,0.014182718,-0.155892947,1.76E-08,-0.084354299,1.76E-08,-0.084354299,CAMDA,Common
cg11875917,Huntingtons_Disease_GSE72778,chr8,4980497,4980498,,,Island,3.96E-05,-0.338568932,0.002245235,-0.272118881,0.019271392,0.185255735,0.002245235,-0.272118881,None,Beta-only
cg11881038,Huntingtons_Disease_GSE72778,chr6,154408701,154408702,OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1;OPRM1,Body;Body;Body;1stExon;Body;Body;5'UTR;Body;Body;Body;Body;5'UTR;Body;Body,,0.397888001,-0.177003808,0.000459853,-0.563542253,0.954773128,-0.008212795,0.000459853,-0.563542253,CHALM,haEWAS-only
cg11883790,Huntingtons_Disease_GSE72778,chr3,194877106,194877107,C3orf21,Body,,0.00041309,0.144098372,2.45E-05,0.226499604,0.000179913,-0.115961992,2.45E-05,0.226499604,Both,Common
cg11884030,Huntingtons_Disease_GSE72778,chr7,4652822,4652823,,,,0.002327001,0.15417665,0.29049711,0.060721994,2.75E-09,-0.194561984,2.75E-09,-0.194561984,CAMDA,haEWAS-only
cg11886014,Huntingtons_Disease_GSE72778,chr5,41904500,41904501,C5orf51,1stExon,Island,0.000673166,-0.082496114,1,0,1,0,1,0,None,Beta-only
cg11886554,Huntingtons_Disease_GSE72778,chr3,170076028,170076029,SKIL;SKIL;SKIL,TSS1500;5'UTR;5'UTR,Island,0.000442979,0.324908991,1,0,1,0,1,0,None,Beta-only
cg11886777,Huntingtons_Disease_GSE72778,chr11,48922271,48922272,,,Island,0.187849321,0.023885552,0.451793549,0.003756927,0.000207578,-0.071851345,0.000207578,-0.071851345,CAMDA,haEWAS-only
cg11887629,Huntingtons_Disease_GSE72778,chr19,5246048,5246049,PTPRS;PTPRS;PTPRS;PTPRS,Body;Body;Body;Body,Island,0.012883281,0.133867836,0.000348777,1.842123303,0.031369741,-0.109004707,0.000348777,1.842123303,CHALM,haEWAS-only
cg11891377,Huntingtons_Disease_GSE72778,chr11,554714,554715,LRRC56,3'UTR,Island,0.031371008,-0.058870095,0.000171679,-0.186319704,0.004736622,0.023553794,0.000171679,-0.186319704,CHALM,haEWAS-only
cg11893139,Huntingtons_Disease_GSE72778,chr12,125598269,125598270,AACS,Body,N_Shore,0.000831979,-0.118067343,0.000227299,-0.141920511,0.002022529,0.095071746,0.000227299,-0.141920511,CHALM,Common
cg11894504,Huntingtons_Disease_GSE72778,chr19,2042391,2042392,MKNK2;MKNK2,Body;Body,Island,0.087088098,-0.110528773,0.000728334,-0.197578374,0.031685838,-0.049499696,0.000728334,-0.197578374,CHALM,haEWAS-only
cg11897887,Huntingtons_Disease_GSE72778,chr20,23550632,23550633,CST9L,TSS1500,,0.618549975,0.133489129,0.901012791,0.036779318,0.000192888,-0.300221336,0.000192888,-0.300221336,CAMDA,haEWAS-only
cg11900447,Huntingtons_Disease_GSE72778,chr12,54384763,54384764,MIR196A2,TSS1500,N_Shelf,8.74E-06,0.373848125,0.000971586,0.193885437,0.224440596,0.009694686,0.000971586,0.193885437,None,Beta-only
cg11902380,Huntingtons_Disease_GSE72778,chr12,57588031,57588032,MIR1228;LRP1,TSS1500;Body,,3.76E-13,-0.371347012,0.142159986,-0.046501846,0.386241512,0.010729105,0.142159986,-0.046501846,None,Beta-only
cg11902543,Huntingtons_Disease_GSE72778,chr2,127901882,127901883,,,,0.001279418,0.128924075,0.064823702,0.069635442,0.370396792,0.013258329,0.064823702,0.069635442,None,Beta-only
cg11907729,Huntingtons_Disease_GSE72778,chr6,55443757,55443758,HMGCLL1;HMGCLL1,1stExon;1stExon,Island,0.000286983,-0.282467391,0.002037665,-0.069187634,0.004221599,-0.037832669,0.002037665,-0.069187634,None,Beta-only
cg11909574,Huntingtons_Disease_GSE72778,chr11,58598338,58598339,,,,0.193948456,0.099103604,0.492538024,0.075863303,0.000592111,-0.118643628,0.000592111,-0.118643628,CAMDA,haEWAS-only
cg11911769,Huntingtons_Disease_GSE72778,chr7,101768676,101768677,CUX1;CUX1;CUX1,Body;Body;Body,,9.88E-08,-0.264067032,0.001143284,-0.170642547,0.009348453,0.071761256,0.001143284,-0.170642547,None,Beta-only
cg11912513,Huntingtons_Disease_GSE72778,chr9,43915234,43915235,,,N_Shore,6.04E-08,-0.224395997,1,0,1,0,1,0,None,Beta-only
cg11913137,Huntingtons_Disease_GSE72778,chr14,106938589,106938590,LOC100133469,Body,Island,0.000167928,0.228973701,1,0,1,0,1,0,None,Beta-only
cg11913489,Huntingtons_Disease_GSE72778,chr17,133110,133111,RPH3AL,Body,,0.000622301,-0.335136927,1,0,1,0,1,0,None,Beta-only
cg11916478,Huntingtons_Disease_GSE72778,chr12,213776,213777,IQSEC3;IQSEC3,Body;5'UTR,Island,0.001110358,-0.241074737,1,0,1,0,1,0,None,Beta-only
cg11917734,Huntingtons_Disease_GSE72778,chr6,31237029,31237030,HLA-C,Body,N_Shore,9.22E-06,-0.771966637,1,0,1,0,1,0,None,Beta-only
cg11917755,Huntingtons_Disease_GSE72778,chr8,43102605,43102606,,,S_Shore,0.812779189,-0.006237584,0.000162559,-0.094377344,0.25518613,-0.011096943,0.000162559,-0.094377344,CHALM,haEWAS-only
cg11918743,Huntingtons_Disease_GSE72778,chr5,176291130,176291131,UNC5A,Body,,0.000158216,-0.116611714,0.000684771,-0.084897609,0.008696198,0.046370516,0.000684771,-0.084897609,CHALM,Common
cg11919837,Huntingtons_Disease_GSE72778,chr8,57350735,57350736,,,N_Shore,0.001752893,0.160042265,0.02475568,0.154436873,0.000411695,-0.162490812,0.000411695,-0.162490812,CAMDA,haEWAS-only
cg11925729,Huntingtons_Disease_GSE72778,chr5,140562988,140562989,PCDHB16,1stExon,N_Shore,2.64E-09,-0.282698876,0.004118747,-0.136229486,3.53E-07,0.169803109,3.53E-07,0.169803109,CAMDA,Common
cg11926166,Huntingtons_Disease_GSE72778,chr1,94344604,94344605,DNTTIP2,Body,Island,0.668750201,0.019948814,5.18E-05,-0.036652889,0.000147451,0.053445935,5.18E-05,-0.036652889,Both,haEWAS-only
cg11926776,Huntingtons_Disease_GSE72778,chr11,75863530,75863531,,,,0.000137806,0.148130931,0.00037691,0.113821519,0.005114529,0.035982473,0.00037691,0.113821519,CHALM,Common
cg11928684,Huntingtons_Disease_GSE72778,chr11,47291227,47291228,MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD,1stExon;TSS1500;5'UTR;TSS1500;5'UTR;1stExon;5'UTR;5'UTR;5'UTR;1stExon;1stExon;5'UTR;TSS1500;5'UTR;1stExon;1stExon,Island,6.39E-07,-0.244822418,1,0,1,0,1,0,None,Beta-only
cg11928962,Huntingtons_Disease_GSE72778,chr8,27941792,27941793,C8orf80,TSS1500,,0.910712514,-0.003694549,0.140590537,0.050207534,0.000392739,-0.01196838,0.000392739,-0.01196838,CAMDA,haEWAS-only
cg11931750,Huntingtons_Disease_GSE72778,chr4,7436693,7436694,PSAPL1;SORCS2;PSAPL1,1stExon;Body;5'UTR,,0.000628098,-0.162110028,3.61E-05,-0.280496661,0.011625458,0.036397066,3.61E-05,-0.280496661,CHALM,Common
cg11935063,Huntingtons_Disease_GSE72778,chr13,114161875,114161876,TMCO3,Body,N_Shelf,6.71E-05,0.265801873,0.010141223,0.126142833,0.001087551,-0.21154602,0.001087551,-0.21154602,None,Beta-only
cg11936817,Huntingtons_Disease_GSE72778,chr17,12895239,12895240,ELAC2;ELAC2;ELAC2,3'UTR;3'UTR;3'UTR,,0.000349334,0.212200508,0.002784429,0.196738691,0.00666314,-0.142058447,0.002784429,0.196738691,None,Beta-only
cg11937892,Huntingtons_Disease_GSE72778,chr6,28806266,28806267,,,N_Shore,0.000303948,-0.130201355,1,0,1,0,1,0,None,Beta-only
cg11938395,Huntingtons_Disease_GSE72778,chr12,123200533,123200534,GPR109B,1stExon,,0.002462628,-0.221277441,0.005269849,-0.09037954,2.65E-09,0.432497839,2.65E-09,0.432497839,CAMDA,haEWAS-only
