CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg11882601,Total_PBB_Exposure_GSE116339,chr8,103524881,103524882,,,,2.77053912707262e-05,-0.0045530881028716,4.7711552867155e-05,-0.0034778927995696,haEWAS-specific
cg11890622,Total_PBB_Exposure_GSE116339,chr17,56621448,56621449,C17orf47,1stExon,,0.513028924696006,0.0004996684243816,4.28482539501704e-05,-0.002083091482139,haEWAS-specific
cg11890816,Total_PBB_Exposure_GSE116339,chr1,46887463,46887464,,,,0.026820222441578,-0.0021619680451692,5.66815451655876e-12,-0.0001786378904773,haEWAS-specific
cg11897701,Total_PBB_Exposure_GSE116339,chr16,62070915,62070916,CDH8,TSS200,S_Shore,0.0001327443275188,0.0041441143174362,5.01087375070348e-07,0.0037231569386237,haEWAS-specific
cg11911481,Total_PBB_Exposure_GSE116339,chr19,28699862,28699863,,,,0.360633121259357,0.0014066870275348,3.1325377541862e-05,-0.0026246963206559,haEWAS-specific
cg11918743,Total_PBB_Exposure_GSE116339,chr5,176291130,176291131,UNC5A,Body,,0.0108049182242077,0.0034903719771342,0.0001173159347986,-0.0018663616338994,haEWAS-specific
cg11920358,Total_PBB_Exposure_GSE116339,chr21,39286656,39286657,KCNJ6,5'UTR,N_Shore,0.0211402138612346,0.0018128241091749,4.76412465515474e-05,0.0008418154107475,haEWAS-specific
cg11931078,Total_PBB_Exposure_GSE116339,chr18,34830103,34830104,CELF4;CELF4;CELF4;CELF4,3'UTR;3'UTR;3'UTR;3'UTR,N_Shelf,0.0063540043306991,-0.0015433969362694,5.7529923478375906e-09,-0.003074429849915,haEWAS-specific
cg11947295,Total_PBB_Exposure_GSE116339,chr17,75471214,75471215,SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9,TSS200;Body;Body;Body;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body,,0.0182270887697861,0.0018602966364256,8.37858926245368e-06,0.00259135588819,haEWAS-specific
cg11955954,Total_PBB_Exposure_GSE116339,chr17,2870676,2870677,LOC101927911;RAP1GAP2;RAP1GAP2,TSS1500;Body;Body,,0.0339151574486674,-0.0027832444354677,1.05336121001246e-05,0.0033800613972451,haEWAS-specific
cg11957382,Total_PBB_Exposure_GSE116339,chr2,31458372,31458373,EHD3,Body,S_Shore,0.000120978582277,-0.0033810962829838,1.56673487659022e-05,-0.0032684193663559,haEWAS-specific
cg11972063,Total_PBB_Exposure_GSE116339,chr20,61060480,61060481,,,,6.07957530947331e-05,0.0034815062546628,3.14089748385769e-06,0.0014516249840869,haEWAS-specific
cg11977413,Total_PBB_Exposure_GSE116339,chr7,148642571,148642572,,,,0.0005822939238014,0.0048824067645915,3.62361346351686e-05,-0.0046462604014211,haEWAS-specific
cg11995577,Total_PBB_Exposure_GSE116339,chr2,60812553,60812554,,,Island,9.630450054318e-07,-0.0028338400071523,0.0010768841516234,0.0013847949923682,EWAS-specific
cg11996139,Total_PBB_Exposure_GSE116339,chr7,24322873,24322874,NPY,TSS1500,N_Shore,0.0094475403363403,0.0042444028111951,3.547483888214e-05,0.0049709115567702,haEWAS-specific
cg11998703,Total_PBB_Exposure_GSE116339,chr19,58446669,58446670,ZNF418;ZNF418,1stExon;5'UTR,Island,0.943194239357739,7.03202763536741e-05,8.51083201838964e-05,0.0020746539188139,haEWAS-specific
cg12031217,Total_PBB_Exposure_GSE116339,chr17,63133186,63133187,RGS9;RGS9;RGS9,TSS1500;TSS1500;TSS1500,N_Shore,0.0896801603938999,-0.001385748281275,1.00692169800357e-05,-0.0006038314906243,haEWAS-specific
cg12044828,Total_PBB_Exposure_GSE116339,chr15,96901460,96901461,,,N_Shore,0.0132312361893202,0.001859994823298,1.63682907225996e-06,0.0016448507980881,haEWAS-specific
cg12045126,Total_PBB_Exposure_GSE116339,chrX,40003547,40003548,BCOR;BCOR,5'UTR;5'UTR,N_Shore,0.0027912438260464,0.005178173559813,1.10580752363214e-05,0.0064784262846689,haEWAS-specific
cg12062787,Total_PBB_Exposure_GSE116339,chr17,18162208,18162209,FLII,TSS200,Island,0.0007788363662294,0.0019562117270413,1.26884206987059e-05,-0.0002797762489002,haEWAS-specific
cg12079303,Total_PBB_Exposure_GSE116339,chr1,61547163,61547164,NFIA;NFIA;NFIA;NFIA,Body;TSS1500;TSS1500;TSS1500,N_Shore,0.0027616319729552,0.0023229922405744,3.78697598923706e-05,0.0029621455920608,haEWAS-specific
cg12095933,Total_PBB_Exposure_GSE116339,chr8,70745540,70745541,SLCO5A1;SLCO5A1;SLCO5A1;SLCO5A1,5'UTR;TSS200;5'UTR;1stExon,Island,0.272968792747106,-0.0005350560494225,7.23124180655229e-06,-0.001518280220294,haEWAS-specific
cg12134308,Total_PBB_Exposure_GSE116339,chr12,95042565,95042566,TMCC3,Body,N_Shore,0.0001458411404423,0.0034262196616597,7.75853137657311e-06,0.0032423278502856,haEWAS-specific
cg12143028,Total_PBB_Exposure_GSE116339,chr14,61655040,61655041,,,,0.0797765185088486,0.0045228114769949,4.06374892304695e-05,-0.0023324792398578,haEWAS-specific
cg12212829,Total_PBB_Exposure_GSE116339,chr22,37252652,37252653,,,Island,0.0001918626461418,-0.0018891767107895,5.17157507303467e-05,-0.0009854889034541,haEWAS-specific
cg12213201,Total_PBB_Exposure_GSE116339,chr1,151431931,151431932,POGZ;POGZ;POGZ;POGZ;POGZ;POGZ,1stExon;5'UTR;5'UTR;5'UTR;1stExon;1stExon,Island,0.224006895192305,0.0008163891126224,2.95623146068654e-05,0.0001345940193128,haEWAS-specific
cg12214034,Total_PBB_Exposure_GSE116339,chr8,13210721,13210722,DLC1;DLC1,Body;Body,,0.0142080165864846,0.0021075187081556,1.69920706046843e-05,-0.0023882587679043,haEWAS-specific
cg12217625,Total_PBB_Exposure_GSE116339,chr1,159825628,159825629,VSIG8;C1orf204,Body;TSS1500,S_Shore,0.0043069700617695,0.0032484704585334,4.95395650167147e-06,-0.0039744417484778,haEWAS-specific
cg12217675,Total_PBB_Exposure_GSE116339,chr11,120115646,120115647,POU2F3;POU2F3,Body;Body,,0.0012768519111652,0.004416539957522,5.66491145867008e-06,-0.0011298319610799,haEWAS-specific
cg12221565,Total_PBB_Exposure_GSE116339,chr1,26736143,26736144,LIN28,TSS1500,N_Shore,0.0003621597373837,0.0029553917432182,5.7572116845339e-06,0.0004520895205602,haEWAS-specific
cg12221713,Total_PBB_Exposure_GSE116339,chr4,2332560,2332561,ZFYVE28,Body,,1.46086940339949e-06,-0.0025695645895893,4.51580751204848e-06,0.0017680372475072,Common
cg12222459,Total_PBB_Exposure_GSE116339,chr1,29557230,29557231,MECR;MECR,Body;5'UTR,Island,0.0001582462522436,0.002129609513006,1.88833364914935e-05,-8.54013429763065e-05,haEWAS-specific
cg12230915,Total_PBB_Exposure_GSE116339,chr14,23776981,23776982,BCL2L2;BCL2L2-PABPN1;BCL2L2;BCL2L2;BCL2L2;BCL2L2-PABPN1,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body,,0.0129005008408114,0.0017793219251915,4.96299094063307e-05,0.0085127098365078,haEWAS-specific
cg12233813,Total_PBB_Exposure_GSE116339,chr7,1399788,1399789,,,,0.0312207668304196,-0.0025767275377895,0.0001084149710176,0.003419514800053,haEWAS-specific
cg12239912,Total_PBB_Exposure_GSE116339,chr10,29265456,29265457,,,,0.0294974653940638,0.0022193615782336,4.48724513797195e-05,-0.002908481934081,haEWAS-specific
cg12246863,Total_PBB_Exposure_GSE116339,chr2,110097810,110097811,SH3RF3,Body,,0.388139466596681,0.0006299818272419,8.48388632494499e-05,-0.0004866073938076,haEWAS-specific
cg12257135,Total_PBB_Exposure_GSE116339,chr19,11172563,11172564,SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4;SMARCA4,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR,S_Shore,0.0059580072906986,-0.0028499255079076,4.52424418367554e-05,-0.0033144399089072,haEWAS-specific
cg12277620,Total_PBB_Exposure_GSE116339,chr5,171522662,171522663,STK10,Body,,7.60710168818139e-08,-0.0110874578629727,0.0807203877742369,0.0022206975777877,EWAS-specific
cg12279288,Total_PBB_Exposure_GSE116339,chr16,88043624,88043625,BANP;BANP;BANP;BANP;BANP;BANP;BANP,Body;Body;Body;Body;Body;Body;Body,N_Shore,4.52925021728897e-06,-0.0023087081614114,0.0116283936680886,-0.0010605691359543,EWAS-specific
cg12285989,Total_PBB_Exposure_GSE116339,chr2,157842934,157842935,,,,0.000982956264039,0.0057872995173678,2.40956832965715e-05,-0.0040552442822385,haEWAS-specific
cg12297814,Total_PBB_Exposure_GSE116339,chr1,201197846,201197847,IGFN1,3'UTR,S_Shore,7.8784028001311e-07,0.0038939688227227,1.274802538762e-07,0.003491795310508,Common
cg12312308,Total_PBB_Exposure_GSE116339,chr10,74870247,74870248,NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13;NUDT13,1stExon;1stExon;1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;Body,,0.0007366793152708,0.0027425072532972,3.96235047824982e-05,0.0026240313633647,haEWAS-specific
cg12327890,Total_PBB_Exposure_GSE116339,chr6,10451877,10451878,,,,0.0090524916568929,0.0028717608548047,1.52238382575014e-05,0.0030908668652755,haEWAS-specific
cg12333681,Total_PBB_Exposure_GSE116339,chr3,35681861,35681862,ARPP21;ARPP21;ARPP21,1stExon;TSS1500;5'UTR,S_Shore,0.326225720624712,0.0012759482138145,3.66598638420672e-05,-0.0011902676051531,haEWAS-specific
cg12341202,Total_PBB_Exposure_GSE116339,chr11,115531299,115531300,,,S_Shore,0.0011774026699896,0.0033733388184292,9.08480479432487e-05,0.0014671696301221,haEWAS-specific
cg12355360,Total_PBB_Exposure_GSE116339,chr21,37305007,37305008,,,,0.0015182727609811,0.0023487941455837,1.53582265980466e-05,0.0003295849296098,haEWAS-specific
cg12360029,Total_PBB_Exposure_GSE116339,chr19,53696623,53696624,ZNF665,TSS200,Island,0.0632308443762474,0.0015720867030529,3.32557896701323e-05,0.0006279534378487,haEWAS-specific
cg12365190,Total_PBB_Exposure_GSE116339,chr22,27621065,27621066,,,,0.397727313267288,-0.0017276096047014,7.39720898741574e-05,0.001773762605479,haEWAS-specific
cg12365660,Total_PBB_Exposure_GSE116339,chr16,87878978,87878979,SLC7A5,Body,,2.77886595443634e-06,-0.0032258651775705,0.0006044542590718,-0.002478221768185,EWAS-specific
cg12366772,Total_PBB_Exposure_GSE116339,chr2,122041891,122041892,TFCP2L1,Body,N_Shore,0.0058055228720568,0.0027158261544143,4.0370358270448e-07,-0.0013308452088766,haEWAS-specific
cg12372745,Total_PBB_Exposure_GSE116339,chr20,62187666,62187667,C20orf195,Body,Island,0.0016895047492442,-0.0020143759861527,3.66651199210232e-06,0.0021813471981903,haEWAS-specific
cg12372912,Total_PBB_Exposure_GSE116339,chr6,149721153,149721154,SUMO4;TAB2;TAB2;TAB2,TSS1500;Body;Body;Body,,3.36692528474015e-05,-0.0043704640917772,1.27775541612144e-05,0.0029179564298858,haEWAS-specific
cg12377113,Total_PBB_Exposure_GSE116339,chr1,12775955,12775956,AADACL3;AADACL3,TSS200;TSS200,,0.247293864307639,-0.0013683416635445,6.32832391264871e-05,0.0025801735277713,haEWAS-specific
cg12378867,Total_PBB_Exposure_GSE116339,chr5,7827486,7827487,ADCY2,3'UTR,,0.0046433213862281,-0.0015457643149423,9.76435178692095e-05,0.0014015507343859,haEWAS-specific
cg12389901,Total_PBB_Exposure_GSE116339,chr4,11527271,11527272,,,,1.0354253246529298e-11,-0.0041186075007315,1.34929150647402e-10,0.002167280472604,Common
cg12390780,Total_PBB_Exposure_GSE116339,chr15,68887757,68887758,CORO2B,Body,,0.0008076120113843,0.0022367906815274,5.29996007084551e-05,-0.0014534398063013,haEWAS-specific
cg12405214,Total_PBB_Exposure_GSE116339,chr8,54150946,54150947,OPRK1;OPRK1,Body;5'UTR,,0.0232027346078714,0.0024309568054885,1.11387504505836e-12,0.0168296866539041,haEWAS-specific
cg12407011,Total_PBB_Exposure_GSE116339,chr8,81499041,81499042,,,,0.0173813673844289,0.0021734132302804,9.73749130927043e-05,-0.0026392869206756,haEWAS-specific
cg12416637,Total_PBB_Exposure_GSE116339,chr2,154333650,154333651,,,N_Shore,0.0263445320648078,-0.0015533881829081,0.0001424310779786,-0.0009306532860925,haEWAS-specific
cg12425591,Total_PBB_Exposure_GSE116339,chr4,178169942,178169943,,,,0.0799822646153653,-0.0019996335634795,6.42157915630672e-05,0.0030530242374739,haEWAS-specific
cg12425800,Total_PBB_Exposure_GSE116339,chr12,100592880,100592881,ACTR6,TSS1500,N_Shore,0.0310608743316474,0.0019965037271379,7.68671351197697e-05,0.003593651430401,haEWAS-specific
cg12427846,Total_PBB_Exposure_GSE116339,chr22,49768516,49768517,,,S_Shelf,0.0624920753405026,0.0024818650355773,3.56857278854676e-06,-0.0019446350669039,haEWAS-specific
cg12439789,Total_PBB_Exposure_GSE116339,chr10,28820707,28820708,WAC;WAC-AS1,TSS1500;Body,N_Shore,0.320436446162733,-0.0011711284279389,7.15205768727139e-05,-0.0006264302234714,haEWAS-specific
cg12445258,Total_PBB_Exposure_GSE116339,chr19,18654965,18654966,FKBP8;FKBP8,TSS1500;TSS1500,S_Shore,0.0009962180000022,0.0025901222167665,8.74829220646544e-05,0.0010349839467448,haEWAS-specific
cg12449062,Total_PBB_Exposure_GSE116339,chr6,157442464,157442465,ARID1B;ARID1B,Body;Body,,0.0013488928135572,0.0035616171143844,1.26740291596498e-07,-0.0042819840875688,haEWAS-specific
cg12459000,Total_PBB_Exposure_GSE116339,chr1,21032072,21032073,KIF17;KIF17,Body;Body,S_Shore,0.0001282705652321,-0.0071611930296428,1.51775089240885e-06,-0.0121431043265601,haEWAS-specific
cg12462078,Total_PBB_Exposure_GSE116339,chr2,178788607,178788608,PDE11A;PDE11A;PDE11A,TSS1500;Body;Body,,0.0187821152374761,0.0027204452068379,1.53857614965557e-05,0.0034227292924088,haEWAS-specific
cg12471227,Total_PBB_Exposure_GSE116339,chr6,28555918,28555919,SCAND3,TSS1500,S_Shore,0.0001456090803095,-0.0045629196431255,5.77067644901872e-05,-0.0041587546469472,haEWAS-specific
cg12473144,Total_PBB_Exposure_GSE116339,chr5,140071478,140071479,HARS2;HARS;HARS;HARS;HARS;HARS;HARS;HARS;HARS2;HARS2,5'UTR;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;Body;Body,S_Shore,0.0200063436924138,0.0017921319276366,4.46831745249983e-07,0.0008065657627894,haEWAS-specific
cg12478720,Total_PBB_Exposure_GSE116339,chr5,117786381,117786382,,,,1.21306473702873e-06,-0.0055411391716193,1.63753647973647e-06,-0.0050992351952184,Common
cg12481426,Total_PBB_Exposure_GSE116339,chr20,32950490,32950491,ITCH,TSS1500,N_Shore,0.0197412577725356,0.0014590297665895,0.0001449996293447,-0.001097361719486,haEWAS-specific
cg12484783,Total_PBB_Exposure_GSE116339,chr20,43723668,43723669,KCNS1,Body,N_Shelf,0.0026609167516663,0.0031033977845382,7.37662697551816e-06,0.0133655991022023,haEWAS-specific
cg12488810,Total_PBB_Exposure_GSE116339,chr6,75884860,75884861,COL12A1;COL12A1,Body;Body,,0.0113776836030071,-0.0031479007452351,9.58373594031471e-05,0.0033357542572298,haEWAS-specific
cg12488919,Total_PBB_Exposure_GSE116339,chr19,19515518,19515519,GATAD2A,5'UTR,N_Shore,1.32091730686069e-06,-0.0037412181321604,0.0008457639148524,-0.0020841795063501,EWAS-specific
cg12492087,Total_PBB_Exposure_GSE116339,chr15,42749885,42749886,ZFP106,TSS200,,0.159930441988795,0.0013230567151741,0.0001074486623461,-0.0022406839707085,haEWAS-specific
cg12508655,Total_PBB_Exposure_GSE116339,chr5,71800767,71800768,ZNF366,5'UTR,,0.0018588064821755,-0.0027970972486482,9.43539675344542e-05,0.0019271743789871,haEWAS-specific
cg12510044,Total_PBB_Exposure_GSE116339,chr22,22115473,22115474,MAPK1,3'UTR,,0.0113576145860573,-0.0016134272821191,0.0001001972279157,0.000655303921695,haEWAS-specific
cg12513686,Total_PBB_Exposure_GSE116339,chr10,709592,709593,DIP2C;C10orf108,Body;Body,N_Shelf,0.157257136614496,0.0018176740128794,3.36352475799797e-07,0.0162132056561603,haEWAS-specific
cg12520549,Total_PBB_Exposure_GSE116339,chr2,162280741,162280742,TBR1,3'UTR,S_Shore,0.0077142787903363,0.0019757039002941,1.70402368806949e-08,4.85886123875393e-06,haEWAS-specific
cg12520621,Total_PBB_Exposure_GSE116339,chr18,55893739,55893740,NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L,Body;Body;Body;5'UTR;5'UTR;5'UTR;Body;Body;5'UTR;5'UTR,,0.143431456723026,-0.0010319741937273,1.75365546859864e-06,-0.0003780652428392,haEWAS-specific
cg12537950,Total_PBB_Exposure_GSE116339,chr21,40746133,40746134,,,,0.0007083935783756,0.002588085377483,0.0001034047254921,-0.0032020835475072,haEWAS-specific
cg12556907,Total_PBB_Exposure_GSE116339,chr6,90271989,90271990,ANKRD6;ANKRD6;ANKRD6;ANKRD6,TSS200;5'UTR;5'UTR;5'UTR,,0.252067469494008,0.0008132536673297,7.56544270707117e-08,-0.0158614285814215,haEWAS-specific
cg12559866,Total_PBB_Exposure_GSE116339,chr18,28842033,28842034,,,,0.0018272246772307,-0.0030786650490446,7.11525061878771e-05,-0.003751843786043,haEWAS-specific
cg12563240,Total_PBB_Exposure_GSE116339,chr12,31882198,31882199,AMN1;AMN1,TSS200;TSS200,Island,0.0001898127141259,-0.0026084937309557,6.11455851537696e-05,-0.0022613784006219,haEWAS-specific
cg12586529,Total_PBB_Exposure_GSE116339,chr4,99983590,99983591,METAP1,3'UTR,,0.0068692314646329,-0.0027968762624204,8.96446350870867e-05,0.0018137991334693,haEWAS-specific
cg12610471,Total_PBB_Exposure_GSE116339,chr10,22634199,22634200,SPAG6;SPAG6,TSS200;TSS200,Island,0.0147599720075165,0.0018381260383781,5.32488802375169e-06,-0.0002570389693959,haEWAS-specific
cg12622520,Total_PBB_Exposure_GSE116339,chr3,49192768,49192769,LAMB2L,TSS1500,,0.0023094354457495,0.0030065736351235,6.32494356335353e-05,-0.002402517412006,haEWAS-specific
cg12645852,Total_PBB_Exposure_GSE116339,chr18,74198774,74198775,,,N_Shelf,0.809454133754426,0.0001295504495798,9.40791908360775e-05,0.0009330481926463,haEWAS-specific
cg12649475,Total_PBB_Exposure_GSE116339,chr17,62248511,62248512,TEX2;TEX2;TEX2,Body;Body;Body,,0.369952466198042,0.0010044646060773,9.83797985568804e-08,0.0155243171724777,haEWAS-specific
cg12652917,Total_PBB_Exposure_GSE116339,chr3,156900847,156900848,,,,0.0430978406077072,-0.0018046328393519,8.58692046302587e-05,-0.0025353467789527,haEWAS-specific
cg12654205,Total_PBB_Exposure_GSE116339,chr8,103179987,103179988,,,,0.0607966218455883,0.0015720133896645,1.75858881978692e-13,0.0162464370979468,haEWAS-specific
cg12656291,Total_PBB_Exposure_GSE116339,chr17,35302352,35302353,,,N_Shore,1.60366535198975e-05,0.0085775596957886,1.0,0.0,EWAS-specific
cg12665460,Total_PBB_Exposure_GSE116339,chr19,52956657,52956658,ZNF578,TSS200,Island,0.0084332177553075,0.0019002775871493,2.92446455909807e-06,0.0009802561203393,haEWAS-specific
cg12668043,Total_PBB_Exposure_GSE116339,chr7,148287720,148287721,C7orf33;C7orf33,1stExon;5'UTR,,1.1968012934032e-05,0.0057199832550322,0.0050865308030583,-0.0030638967692473,EWAS-specific
cg12680071,Total_PBB_Exposure_GSE116339,chr19,36139062,36139063,COX6B1,TSS200,S_Shelf,0.0057810227207004,0.0014946617028222,2.40854607126576e-05,-4.68440543813359e-05,haEWAS-specific
cg12680150,Total_PBB_Exposure_GSE116339,chr3,67754377,67754378,,,,0.0069108533422952,-0.0035930994978206,3.1924230331717e-05,-0.0077618327415271,haEWAS-specific
cg12682721,Total_PBB_Exposure_GSE116339,chr20,34000519,34000520,UQCC1;UQCC1;UQCC1,TSS1500;TSS1500;TSS1500,,0.995861530603043,1.97507411063801e-05,0.0001211483479787,0.0057724569728351,haEWAS-specific
cg12707671,Total_PBB_Exposure_GSE116339,chr10,112602510,112602511,,,,9.89832721716361e-07,-0.0026155868907998,0.000238537687842,0.0004311569939317,EWAS-specific
cg12717681,Total_PBB_Exposure_GSE116339,chr3,127536615,127536616,MGLL;MGLL;MGLL,Body;Body;Body,,0.00282795460295,-0.0018614060775681,3.09562526203048e-06,-0.0002340794275944,haEWAS-specific
cg12735852,Total_PBB_Exposure_GSE116339,chr20,45313808,45313809,SLC13A3;TP53RK,TSS1500;3'UTR,N_Shelf,7.85320862843781e-05,0.0030571690408254,6.97709977455854e-05,0.002581158180003,haEWAS-specific
cg12745289,Total_PBB_Exposure_GSE116339,chr1,33430890,33430891,RNF19B;RNF19B,TSS1500;TSS1500,S_Shore,0.0038943282628039,-0.0034206627025746,4.46763072573278e-05,-0.0045817733498011,haEWAS-specific
cg12748639,Total_PBB_Exposure_GSE116339,chr2,71035898,71035899,CLEC4F,3'UTR,,0.0009525799530748,0.001929659547593,7.75903894358993e-06,0.002034734964294,haEWAS-specific
cg12756880,Total_PBB_Exposure_GSE116339,chr6,106612416,106612417,,,,0.361093182584073,-0.0004693242694887,1.75422581945129e-05,-0.000199366464499,haEWAS-specific
cg12757443,Total_PBB_Exposure_GSE116339,chr6,33854523,33854524,,,,0.0433974371069044,-0.0014686075069876,1.16753440035006e-10,-0.0004392435276651,haEWAS-specific
cg12776916,Total_PBB_Exposure_GSE116339,chr7,140739534,140739535,,,,0.0592034473724266,-0.0015507685644743,6.11586723774115e-06,-0.0001532213201012,haEWAS-specific
cg12788855,Total_PBB_Exposure_GSE116339,chr22,29977253,29977254,NIPSNAP1,TSS200,S_Shore,1.65067817580774e-06,-0.0022280979553697,6.42557799930375e-08,-0.0002463438746746,Common
cg12809804,Total_PBB_Exposure_GSE116339,chr15,23891183,23891184,MAGEL2,1stExon,,8.37173867358998e-06,-0.0050993064177954,1.35805188042736e-07,0.0045240695049526,Common
cg12816702,Total_PBB_Exposure_GSE116339,chr3,171358538,171358539,PLD1;PLD1,Body;Body,,0.0056833196688636,-0.0028532668865004,0.0001423719256028,0.0033748817598661,haEWAS-specific
cg12820941,Total_PBB_Exposure_GSE116339,chr19,46133067,46133068,EML2;EML2;EML2;EML2,Body;Body;Body;Body,,0.0134422369921164,0.0023587440905646,5.05818151908602e-05,0.00352589820581,haEWAS-specific
cg12822769,Total_PBB_Exposure_GSE116339,chr20,33046707,33046708,ITCH;ITCH;ITCH,Body;Body;Body,,0.0056706644597804,-0.0032848803911075,9.04137697826125e-05,-0.0036541680291829,haEWAS-specific
cg12846939,Total_PBB_Exposure_GSE116339,chr8,18797994,18797995,PSD3,Body,,0.135274113854183,-0.0010771900895837,5.48314790199948e-06,0.0021315101392389,haEWAS-specific
cg12860620,Total_PBB_Exposure_GSE116339,chr11,791310,791311,CEND1;SLC25A22;SLC25A22;SLC25A22,TSS1500;3'UTR;3'UTR;3'UTR,S_Shore,0.0002296457947797,0.0025238605225561,7.29930969145249e-05,0.0022831438108472,haEWAS-specific
